,date,from_province,to_province,from_district,to_district,total_people,male,female
1754,202303,서울특별시,서울특별시,송파구,도봉구,32,14,18
1755,202301,서울특별시,서울특별시,송파구,노원구,91,40,51
1756,202302,서울특별시,서울특별시,송파구,노원구,131,58,73
1757,202303,서울특별시,서울특별시,송파구,노원구,72,36,36
1758,202301,서울특별시,서울특별시,송파구,은평구,51,19,32
1759,202302,서울특별시,서울특별시,송파구,은평구,57,29,28
1760,202303,서울특별시,서울특별시,송파구,은평구,54,27,27
1761,202301,서울특별시,서울특별시,송파구,서대문구,69,30,39
1762,202302,서울특별시,서울특별시,송파구,서대문구,100,46,54
1763,202303,서울특별시,서울특별시,송파구,서대문구,49,26,23
1764,202301,서울특별시,서울특별시,송파구,마포구,69,32,37
1765,202302,서울특별시,서울특별시,송파구,마포구,146,69,77
1766,202303,서울특별시,서울특별시,송파구,마포구,106,52,54
1767,202301,서울특별시,서울특별시,송파구,양천구,48,20,28
1768,202302,서울특별시,서울특별시,송파구,양천구,88,43,45
1769,202303,서울특별시,서울특별시,송파구,양천구,52,25,27
1770,202301,서울특별시,서울특별시,송파구,강서구,68,25,43
1771,202302,서울특별시,서울특별시,송파구,강서구,90,34,56
1772,202303,서울특별시,서울특별시,송파구,강서구,94,45,49
1773,202301,서울특별시,서울특별시,송파구,구로구,46,21,25
1774,202302,서울특별시,서울특별시,송파구,구로구,64,31,33
1775,202303,서울특별시,서울특별시,송파구,구로구,55,20,35
1776,202301,서울특별시,서울특별시,송파구,금천구,24,13,11
1777,202302,서울특별시,서울특별시,송파구,금천구,23,12,11
1778,202303,서울특별시,서울특별시,송파구,금천구,35,14,21
1779,202301,서울특별시,서울특별시,송파구,영등포구,93,42,51
1780,202302,서울특별시,서울특별시,송파구,영등포구,127,60,67
1781,202303,서울특별시,서울특별시,송파구,영등포구,100,45,55
1782,202301,서울특별시,서울특별시,송파구,동작구,78,38,40
1783,202302,서울특별시,서울특별시,송파구,동작구,167,82,85
1784,202303,서울특별시,서울특별시,송파구,동작구,127,72,55
1785,202301,서울특별시,서울특별시,송파구,관악구,157,76,81
1786,202302,서울특별시,서울특별시,송파구,관악구,221,109,112
1787,202303,서울특별시,서울특별시,송파구,관악구,176,91,85
1788,202301,서울특별시,서울특별시,송파구,서초구,132,64,68
1789,202302,서울특별시,서울특별시,송파구,서초구,188,87,101
1790,202303,서울특별시,서울특별시,송파구,서초구,211,106,105
1791,202301,서울특별시,서울특별시,송파구,강남구,498,234,264
1792,202302,서울특별시,서울특별시,송파구,강남구,607,285,322
1793,202303,서울특별시,서울특별시,송파구,강남구,507,245,262
1794,202301,서울특별시,서울특별시,송파구,송파구,1727,863,864
1795,202302,서울특별시,서울특별시,송파구,송파구,2319,1131,1188
1796,202303,서울특별시,서울특별시,송파구,송파구,2357,1099,1258
1797,202301,서울특별시,서울특별시,송파구,강동구,303,148,155
1798,202302,서울특별시,서울특별시,송파구,강동구,428,188,240
1799,202303,서울특별시,서울특별시,송파구,강동구,382,190,192
1800,202301,서울특별시,서울특별시,강동구,중구,13,4,9
1801,202302,서울특별시,서울특별시,강동구,중구,22,10,12
1802,202303,서울특별시,서울특별시,강동구,중구,29,11,18
1803,202301,서울특별시,서울특별시,강동구,종로구,19,10,9
1804,202302,서울특별시,서울특별시,강동구,종로구,20,8,12
1805,202303,서울특별시,서울특별시,강동구,종로구,13,6,7
1806,202301,서울특별시,서울특별시,강동구,용산구,20,9,11
1807,202302,서울특별시,서울특별시,강동구,용산구,26,12,14
1808,202303,서울특별시,서울특별시,강동구,용산구,19,8,11
1809,202301,서울특별시,서울특별시,강동구,성동구,61,32,29
1810,202302,서울특별시,서울특별시,강동구,성동구,91,45,46
1811,202303,서울특별시,서울특별시,강동구,성동구,83,35,48
1812,202301,서울특별시,서울특별시,강동구,광진구,135,73,62
1813,202302,서울특별시,서울특별시,강동구,광진구,153,72,81
1814,202303,서울특별시,서울특별시,강동구,광진구,157,87,70
1815,202301,서울특별시,서울특별시,강동구,동대문구,50,23,27
1816,202302,서울특별시,서울특별시,강동구,동대문구,90,42,48
1817,202303,서울특별시,서울특별시,강동구,동대문구,69,32,37
1818,202301,서울특별시,서울특별시,강동구,중랑구,56,28,28
1819,202302,서울특별시,서울특별시,강동구,중랑구,84,43,41
1820,202303,서울특별시,서울특별시,강동구,중랑구,82,40,42
1821,202301,서울특별시,서울특별시,강동구,성북구,33,15,18
1822,202302,서울특별시,서울특별시,강동구,성북구,76,37,39
1823,202303,서울특별시,서울특별시,강동구,성북구,54,22,32
1824,202301,서울특별시,서울특별시,강동구,강북구,20,10,10
1825,202302,서울특별시,서울특별시,강동구,강북구,32,14,18
1826,202303,서울특별시,서울특별시,강동구,강북구,26,15,11
1827,202301,서울특별시,서울특별시,강동구,도봉구,16,8,8
1828,202302,서울특별시,서울특별시,강동구,도봉구,22,11,11
1829,202303,서울특별시,서울특별시,강동구,도봉구,20,8,12
1830,202301,서울특별시,서울특별시,강동구,노원구,45,20,25
1831,202302,서울특별시,서울특별시,강동구,노원구,71,34,37
1832,202303,서울특별시,서울특별시,강동구,노원구,60,30,30
1833,202301,서울특별시,서울특별시,강동구,은평구,23,16,7
1834,202302,서울특별시,서울특별시,강동구,은평구,41,14,27
1835,202303,서울특별시,서울특별시,강동구,은평구,31,17,14
1836,202301,서울특별시,서울특별시,강동구,서대문구,36,18,18
1837,202302,서울특별시,서울특별시,강동구,서대문구,42,21,21
1838,202303,서울특별시,서울특별시,강동구,서대문구,21,10,11
1839,202301,서울특별시,서울특별시,강동구,마포구,35,15,20
1840,202302,서울특별시,서울특별시,강동구,마포구,54,29,25
1841,202303,서울특별시,서울특별시,강동구,마포구,40,15,25
1842,202301,서울특별시,서울특별시,강동구,양천구,16,8,8
1843,202302,서울특별시,서울특별시,강동구,양천구,50,25,25
1844,202303,서울특별시,서울특별시,강동구,양천구,23,11,12
1845,202301,서울특별시,서울특별시,강동구,강서구,41,20,21
1846,202302,서울특별시,서울특별시,강동구,강서구,69,33,36
1847,202303,서울특별시,서울특별시,강동구,강서구,56,25,31
1848,202301,서울특별시,서울특별시,강동구,구로구,34,16,18
1849,202302,서울특별시,서울특별시,강동구,구로구,29,17,12
1850,202303,서울특별시,서울특별시,강동구,구로구,28,16,12
1851,202301,서울특별시,서울특별시,강동구,금천구,30,16,14
1852,202302,서울특별시,서울특별시,강동구,금천구,24,16,8
1853,202303,서울특별시,서울특별시,강동구,금천구,18,13,5
1854,202301,서울특별시,서울특별시,강동구,영등포구,50,27,23
1855,202302,서울특별시,서울특별시,강동구,영등포구,55,27,28
1856,202303,서울특별시,서울특별시,강동구,영등포구,44,21,23
1857,202301,서울특별시,서울특별시,강동구,동작구,48,22,26
1858,202302,서울특별시,서울특별시,강동구,동작구,64,32,32
1859,202303,서울특별시,서울특별시,강동구,동작구,39,22,17
1860,202301,서울특별시,서울특별시,강동구,관악구,63,33,30
1861,202302,서울특별시,서울특별시,강동구,관악구,62,24,38
1862,202303,서울특별시,서울특별시,강동구,관악구,66,30,36
1863,202301,서울특별시,서울특별시,강동구,서초구,36,18,18
1864,202302,서울특별시,서울특별시,강동구,서초구,80,37,43
1865,202303,서울특별시,서울특별시,강동구,서초구,62,28,34
1866,202301,서울특별시,서울특별시,강동구,강남구,79,43,36
1867,202302,서울특별시,서울특별시,강동구,강남구,157,86,71
1868,202303,서울특별시,서울특별시,강동구,강남구,121,56,65
1869,202301,서울특별시,서울특별시,강동구,송파구,378,167,211
1870,202302,서울특별시,서울특별시,강동구,송파구,488,218,270
1871,202303,서울특별시,서울특별시,강동구,송파구,444,219,225
1872,202301,서울특별시,서울특별시,강동구,강동구,1187,582,605
1873,202302,서울특별시,서울특별시,강동구,강동구,1654,819,835
1874,202303,서울특별시,서울특별시,강동구,강동구,1530,751,779
